month,day,Solar_per,Eólica_per,Hidráulica_per,Carbón_per,Gas Natural_per
9,24,0.09851368483235994,0.1306028515146514,0.01522589132023654,-0.012449731694963195,-0.11978036782443573
9,25,0.09904015690078966,0.13681050096344013,0.027732699304875066,-0.017557171553067994,-0.12477568365515254
9,26,0.09943848690072676,0.14243476789432027,0.0405003140578315,-0.022628570799065304,-0.12968889863359812
9,27,0.09975164034702258,0.14742943918742707,0.053411762195895496,-0.02762845654410125,-0.13454053143549763
9,28,0.10002454548481243,0.15176007890351795,0.06635282656722741,-0.03252860793676389,-0.1393545621027252
9,29,0.10030311233845444,0.15540390098171997,0.07921455451106167,-0.03730854384428502,-0.1441576908655585
9,30,0.10063321716449976,0.15834938186202072,0.09189560672822428,-0.04195575556989075,-0.14897850451973252
10,1,0.10105967619837664,0.16059564043418156,0.10430438827503467,-0.04646567969581496,-0.15384657844279057
10,2,0.10162523298959757,0.1621516181004171,0.11636090891584262,-0.05084141376506729,-0.15879154439880433
10,3,0.10236958341347852,0.16303509590030485,0.1279983271549783,-0.05509318504824759,-0.16384215531578963
10,4,0.10332846163355723,0.16327158849290946,0.13916414053849901,-0.05923758987030858,-0.1690253782003514
10,5,0.10453280888726728,0.16289315627055206,0.1498209940433126,-0.06329662768527691,-0.1743655452780415
10,6,0.10600804501491236,0.16193717698625826,0.1599470883165665,-0.0672965600922779,-0.17988359135960452
10,7,0.1077734601985913,0.16044511704809322,0.16953617992431239,-0.07126663010928701,-0.18559640240049943
10,8,0.10984174148638716,0.15846134014868543,0.17859717633925998,-0.07523768111354596,-0.19151629634892808
10,9,0.11221864542402588,0.15603198727371015,0.18715333886753507,-0.07924071780292896,-0.19765065279844143
10,10,0.1149028245844456,0.15320395752153257,0.1952411168016892,-0.08330545324382498,-0.20400170282638963
10,11,0.11788581206784993,0.150024013747613,0.20290864553213336,-0.08745888650111516,-0.21056648488619467
10,12,0.12115216423542552,0.14653803102652893,0.2102139498983105,-0.09172395447988194,-0.21733696691002738
10,13,0.12467975813938058,0.14279039951906128,0.21722290149939466,-0.09611829947566665,-0.22430032906824215
10,14,0.12844023641434507,0.13882358677295153,0.2240069848110691,-0.10065319058778716,-0.23143939610747727
10,15,0.13239958889822784,0.1346778580000914,0.23064093162244928,-0.10533263270014566,-0.23873320304522824
10,16,0.13651885703984895,0.13039114668525498,0.23720028639329335,-0.11015269130174177,-0.24615767340416173
10,17,0.14075494430773963,0.12599906220129914,0.24375896656505103,-0.11510105516405691,-0.2536863852835604
10,18,0.14506151340960058,0.12153501612164334,0.25038688161189065,-0.12015685199577426,-0.2612913975227282
10,19,0.14938994922116502,0.11703044479827854,0.2571476727027642,-0.12529072485520196,-0.2689441061141756
10,20,0.15369036495484492,0.11251510264055947,0.26409663132933997,-0.13046516953316598,-0.2766160999553899
10,21,0.1579126282971983,0.10801739848926571,0.2712788502328106,-0.1356351255384703,-0.28427998501846374
10,22,0.16200738402994888,0.10356474658250721,0.2787276535865054,-0.14074880594816708,-0.2919101470825218
10,23,0.16592705001687957,0.0991839038803781,0.28646334583278626,-0.1457487444359183,-0.2994834252784891
10,24,0.16962676437466334,0.09490126692536838,0.2944923100448763,-0.15057303146556247,-0.3069796717779212
10,25,0.17306526311697218,0.09074310390855644,0.3028064774178288,-0.1551567061161905,-0.314382176918938
10,26,0.17620566952406735,0.08673570108467635,0.3113831797410609,-0.1594332654487846,-0.32167794377529435
10,27,0.1790161788866644,0.08290540700176946,0.3201853867282392,-0.1633362498631488,-0.3288578014860113
10,28,0.1814706250353296,0.07927856301979341,0.32916232014655383,-0.16680086062797425,-0.3359163523973184
10,29,0.1835489181182726,0.0758813141011929,0.3382504270589623,-0.16976556475981167,-0.3428517540372486
10,30,0.18523734634718045,0.07273929966284615,0.34737468541853384,-0.17217364270649174,-0.34966534294150897
10,31,0.18652873780644616,0.06987723016473522,0.3564502069763692,-0.17397463584938372,-0.35636111318224434
11,1,0.18742248182443444,0.0673183608629951,0.3653840951830782,-0.17512565362732865,-0.3629450679088976
11,2,0.18792441274958843,0.06508387955425854,0.3740775096715488,-0.17559250402465626,-0.3694244671123348
11,3,0.1880465621723696,0.0631922299838255,0.382427884146594,-0.17535061613828123,-0.37580699899125836
11,4,0.18780678860646483,0.06165839669523402,0.39033124118696666,-0.17438572940083555,-0.38209990558276463
11,5,0.18722829631704102,0.06049318030079128,0.3976845456603455,-0.17269433061686035,-0.3883090955968579
11,6,0.1863390572960692,0.05970249432036069,0.40438803818460795,-0.1702838270767191,-0.3944382785684336
11,7,0.18517115228388978,0.05928671577002425,0.41034749133345666,-0.1671724514399371,-0.4004881544627181
11,8,0.18376004818064723,0.05924012152390593,0.41547633401851214,-0.16338890161377023,-0.4064556917102188
11,9,0.1821438301558475,0.05955044110004743,0.4196975935945677,-0.15897172627280207,-0.41233352433290477
11,10,0.18036240723449548,0.06019855395727392,0.4229456105991371,-0.15396847375932396,-0.41810949540654113
11,11,0.17845671011563582,0.06115835569469691,0.4251674874864635,-0.14843462866635526,-0.4237663696793522
11,12,0.17646789947729485,0.06239681282188905,0.4263242400645915,-0.14243236624722405,-0.42928173286457155
11,13,0.17443660206812037,0.0638742201519463,0.426391628377325,-0.1360291597508882,-0.4346280891004909
11,14,0.17240219051863115,0.06554466853232627,0.4253606522664204,-0.12929627970714666,-0.4397731615141719
11,15,0.17040212107448252,0.06735672376790777,0.4232377055672072,-0.12230722697392016,-0.4446803939378735
11,16,0.16847134141739709,0.06925431042283237,0.42004439159360285,-0.11513614292738608,-0.44930964483056485
11,17,0.16664177846264525,0.0711777869490529,0.4158170110250461,-0.10785624048621038,-0.4536180575810957
11,18,0.16494191357555246,0.07306519151627565,0.4106057412930409,-0.10053829870888042,-0.4575610848366857
11,19,0.16339645010579645,0.07485363125283535,0.4044735338733926,-0.09324926151559583,-0.4610936385385309
11,20,0.1620260755729029,0.07648078157821737,0.3974947623395911,-0.08605097773845141,-0.46417133215504636
11,21,0.16084731832018784,0.0778864571334086,0.38975365946234425,-0.07899911528834169,-0.46675177737504286
11,22,0.15987249605801165,0.07901421168485412,0.38134258593076176,-0.07214227688590458,-0.46879589441126956
11,23,0.15910975150342385,0.07981292145674518,0.37236017632424573,-0.0655213386886854,-0.4702691931997276
11,24,0.1585631683488922,0.08023830476124807,0.36290940972890545,-0.05916902644299389,-0.4711429822491174
11,25,0.15823295910591773,0.08025433063585481,0.35309565285212774,-0.05310973669646175,-0.4713954627463338
11,26,0.15811571500710772,0.0798344705068107,0.34302472265531864,-0.047359603329892565,-0.47101266776544753
11,27,0.1582047071409168,0.07896274967730264,0.3328010134630467,-0.04192680242709424,-0.4699892100200394
11,28,0.15849022735149831,0.07763455964332841,0.32252573029345155,-0.03681208150398598,-0.46832880646162134
11,29,0.1589599571667735,0.07585719777681568,0.3122952659203064,-0.032009492575541275,-0.4660445540378792
11,30,0.1595993531135249,0.0736501076518893,0.3021997540562254,-0.027507302637338908,-0.46315893792266866
12,1,0.1603920372205431,0.07104480104999374,0.2923218252156431,-0.02328905005434285,-0.45970356131945367
12,2,0.16132018227196965,0.0680844512551662,0.2827355854509427,-0.01933471122720592,-0.45571859429833866
12,3,0.16236488241457755,0.06482315640230507,0.27350583145906116,-0.015621938869245925,-0.4512519478070987
12,4,0.16350650100090428,0.06132488110865632,0.2646875087210402,-0.01212733135896454,-0.44635818773831404
12,5,0.16472498901280672,0.05766209412463752,0.2563254125681267,-0.008827691988606175,-0.4410972124674996
12,6,0.16600016900220163,0.05391412900289244,0.248454125556076,-0.00570123752437631,-0.43553272533567394
12,7,0.167311981149264,0.05016530352177001,0.24109817845422324,-0.002728717308391337,-0.4297305408716624
12,8,0.16864068971435478,0.04650284154132752,0.2342724166835806,0.00010559288922622027,-0.42375676989631617
12,9,0.16996704979167201,0.04301464786160956,0.22798254930542722,0.002813054009549981,-0.41767593380013324
12,10,0.17127243580461532,0.03978699227145188,0.22222585379269635,0.005400010573996462,-0.41154906205802355
12,11,0.17253893456690425,0.036902163124672906,0.21699200689013784,0.007867342219821818,-0.4054318292858488
12,12,0.17374940692508095,0.034436153308898994,0.21226400994897698,0.01021023440821383,-0.3993727887519384
12,13,0.1748875229622958,0.03245644227091324,0.20801917623108546,0.012418175945752667,-0.39341175817403895
12,14,0.175937776452547,0.031019936772316348,0.2042301478100876,0.014475183864287578,-0.387578410849222
12,15,0.17688548469124218,0.030171130262150403,0.20086591081537067,0.016360249089875614,-0.38189112072391235
12,16,0.17771677998422683,0.029940536212856545,0.19789277980373832,0.018047989410143614,-0.3763561040058855
12,17,0.1784185989547979,0.030343444569281182,0.19527532490768257,0.019509489728084826,-0.3709668924921542
12,18,0.17897867543878615,0.03137904275148096,0.1929772189843054,0.020713303663290536,-0.3657041651208343
12,19,0.17938554210198654,0.0330299336242051,0.19096198613634774,0.02162658540636172,-0.36053595457936366
12,20,0.17962854506132717,0.035262072730003355,0.18919363754872334,0.02221631650256616,-0.35541823537831324
12,21,0.17969787475827814,0.03802513614854513,0.187637185416691,0.022450589064773874,-0.3502958889150211
12,22,0.1795846151614158,0.041253318885828026,0.18625903067257646,0.022299904888612075,-0.3451040300165856
12,23,0.1792808121133736,0.04486655202857576,0.1850272250804467,0.021738449127516355,-0.3397696685822262
12,24,0.1787795603346697,0.048772115347294066,0.18391161290400357,0.020745297608364993,-0.334213669563626
12,25,0.17807510730421044,0.052866610921066114,0.18288386161354336,0.01930551852012723,-0.32835296493830923
12,26,0.17716297100532716,0.057038253008949574,0.18191739484986003,0.017411132041886386,-0.322102962841508
12,27,0.17604006740408223,0.061169420104808955,0.1809872439928896,0.015061895412944412,-0.31538009189596145
12,28,0.1747048425588649,0.0651394071625606,0.18006983709812988,0.012265885871990002,-0.3081044132473242
12,29,0.17315740348555358,0.0688273096055745,0.17914274559885915,0.009039859662698414,-0.30020222907270977
12,30,0.17139964135319666,0.07211496613561341,0.17818440998710422,0.005409371752488873,-0.29160861452181575
12,31,0.16943534028626558,0.07488988468680491,0.17717386566912582,0.001408647850677255,-0.2822698002686189
